SITEID,TITLE,lng,lat,Unnamed: 4,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数
50011510000004,长寿****蒙网吧,107.084188,29.84574,,0,0,1,2
50011510000005,长寿****科网吧,107.071951,29.813109,,0,0,0,0
50011510000006,长寿****星网吧,107.080023,29.836342,,0,0,0,0
50011510000007,长寿****颗网吧,107.034373,29.904693,,0,0,0,0
50011510000008,长寿****枸网吧,107.08096,29.837023,,0,0,0,0
50011510000009,长寿****桃花店,107.091232,29.864831,,0,0,1,5
50011510000010,长寿****义网吧,107.146615,29.960491,,0,0,0,0
50011510000011,长寿****雪网吧,107.112001,29.962181,,0,0,1,8
50011510000012,长寿****思网吧,107.22531,29.896782,,0,0,0,0
50011510000013,长寿****兴网吧,107.093609,29.862697,,0,0,1,2
50011510000015,长寿****雨网吧,107.216493,29.962748,,0,0,0,0
50011510000016,长寿****红网吧,107.193549,30.019864,,0,0,0,0
50011510000018,长寿****琪网吧,107.216234,29.961359,,0,0,0,0
50011510000019,长寿****草网吧,107.21602,30.140511,,0,0,0,0
50011510000020,长寿****击网吧,107.072818,29.83063,,0,0,0,0
50011510000021,长寿****卡网吧,107.074084,29.842936,,0,0,0,0
50011510000022,长寿****舟网吧,107.088579,29.88177,,0,0,0,0
50011510000023,长寿****吧网吧,107.008048,29.8288,,0,0,0,0
50011510000024,长寿****谷网吧,106.854453,29.857708,,0,0,1,8
50011510000026,长寿****涛网吧,107.07961,29.834559,,0,0,0,0
50011510000027,长寿****龙网吧,107.216493,29.962748,,0,0,0,0
50011510000028,长寿****家网吧,107.006913,29.828382,,0,0,0,0
50010110000159,万州****侠网吧,108.384557,30.817114,,1,3,0,0
50010110000160,万州****兴网吧,108.370262,30.821808,,1,3,0,0
50010110000161,万州****潭网吧,108.413439,30.710054,,1,14,0,0
50010110000162,万州****全网吧,108.394619,30.761707,,1,53,0,0
50010110000163,万州****源网吧,108.38322,30.756913,,1,64,0,0
50010110000164,万州****馨网吧,106.464396,29.494215,,0,0,0,0
50010110000165,万州****国网吧,108.385472,30.758751,,1,125,0,0
50010110000166,万州****城网吧,108.383627,30.819685,,1,2,0,0
50010110000167,万州****胜网吧,108.379217,30.787324,,1,104,0,0
50010110000168,万州****微网吧,108.41594,30.772747,,1,1,0,0
50010110000169,万州****煌网吧,108.378739,30.807855,,0,0,0,0
50010110000170,万州****河网吧,108.389538,30.81337,,0,0,0,0
50010110000171,万州****森网吧,108.380871,30.871942,,0,0,0,0
50010110000172,万州****苑网吧,108.36585,30.859988,,0,0,0,0
50010110000173,万州****灵网吧,108.417055,30.770688,,1,9,0,0
50010110000174,万州****煌巢）,108.401842,30.831607,,0,0,1,2
50010110000175,万州****龙网吧,106.464396,29.494215,,0,0,0,0
50010110000176,万州****塬网吧,106.464396,29.494215,,1,72,0,0
50010110000177,万州****晟网吧,108.384352,30.832413,,0,0,0,0
50010110000178,万州****实网吧,108.379234,30.831181,,0,0,0,0
50010110000179,万州****魂网吧,108.35928,30.831249,,0,0,0,0
50010110000180,万州****悦网吧,108.395296,30.761877,,1,53,0,0
50010110000181,万州****韵网吧,108.372343,30.858172,,1,29,0,0
50010110000182,万州****熳网吧,108.417639,30.769662,,1,18,0,0
50010110000183,万州****之行）,108.024606,30.776341,,0,0,0,0
50010110000184,万州****城网吧,108.398667,30.765968,,1,28,0,0
50010110000185,万州****A城),108.387313,30.802945,,0,0,0,0
50010110000186,万州****网吧 ,108.38322,30.756913,,1,171,0,0
50010110000187,万州****作网吧,108.358625,30.715145,,1,40,1,70
50010110000188,万州****言网吧,108.918353,28.404439,,0,0,0,0
50010110000189,万州****色网吧,108.378739,30.807855,,1,8,0,0
50010110000190,万州****者网吧,108.397705,30.833597,,1,1,0,0
50010110000191,万州****才网吧,108.384708,30.804742,,1,1,0,0
50010110000192,万州****度网吧,108.376415,30.851903,,0,0,0,0
50010110000193,万州****网城）,108.447041,30.76651,,0,0,0,0
50010110000011,万州****来网吧,106.464396,29.494215,,0,0,0,0
50010110000012,万州****曦网吧,108.387882,30.809576,,0,0,0,0
50010110000013,万州****星网吧,108.401573,30.76114,,1,1,1,1
50010110000014,万州****觉网吧,108.424149,30.686028,,0,0,0,0
50010110000015,万州****月网吧,108.377113,30.82251,,1,11,0,0
50010110000016,万州****A城),108.450365,30.770759,,1,10,0,0
50010110000017,万州****情网吧,108.38948,30.813586,,1,2,0,0
50010110000019,万州****云网吧,108.389864,30.802786,,0,0,0,0
50010110000020,万州****安网吧,108.661564,30.806487,,1,20,0,0
50010110000021,万州****铛网吧,106.464396,29.494215,,0,0,0,0
50010110000022,万州****欧网吧,108.386063,30.813202,,0,0,0,0
50010110000023,万州****B城),108.451608,30.76974,,0,0,0,0
50010110000024,万州****阳网吧,108.262007,30.510423,,0,0,0,0
50010110000026,万州****散网吧,108.397109,30.830695,,1,1,1,1
50010110000027,万州****B城),108.389864,30.802786,,0,0,0,0
50010110000028,万州****离网吧,108.378859,30.848859,,1,28,0,0
50010110000029,万州****站网吧,108.38733,30.808314,,1,32,0,0
50010110000001,万州****吉祥）,108.388513,30.815766,,1,23,0,0
50010110000030,万州****吉网吧,108.394295,30.829173,,1,9,0,0
50010110000031,万州****宇网吧,108.377629,30.850137,,1,4,0,0
50010110000032,万州****涛网吧,108.412526,30.838402,,1,2,0,0
50010110000033,万州****网吧),108.415,30.839271,,1,4,0,0
50010110000034,万州****车网吧,107.969008,30.806811,,0,0,0,0
50010110000035,万州****驰网吧,106.464396,29.494215,,0,0,0,0
50010110000036,万州****神网吧,108.387901,30.816055,,0,0,0,0
50010110000037,万州****都网吧,108.383684,30.819846,,0,0,0,0
50010110000038,万州****F城),108.465256,30.782344,,0,0,0,0
50010110000039,万州****维安),108.387313,30.802945,,0,0,0,0
50010110000040,万州****手指),108.377045,30.851604,,0,0,0,0
50010110000041,万州****涵网吧,108.416894,30.77066,,1,3,0,0
50010110000042,万州****A城),108.70671,30.935851,,1,6,0,0
50010110000043,万州****化网吧,108.289752,30.672901,,0,0,0,0
50010110000044,万州****休闲）,108.401989,30.761491,,1,1,0,0
50010110000045,万州****下网吧,108.396194,30.781311,,0,0,0,0
50010110000046,万州****林网吧,108.416384,30.769594,,1,10,0,0
50010110000047,万州****村网吧,108.413439,30.710054,,0,0,0,0
50010110000048,万州****网吧）,108.413439,30.710054,,1,66,0,0
50010110000049,万州****月网吧,108.162739,30.768204,,0,0,0,0
50010110000050,万州****华网吧,108.398586,30.789703,,0,0,0,0
50010110000051,万州****源网吧,109.007886,28.444507,,0,0,0,0
50010110000052,万州****源网吧,108.375376,30.820424,,1,151,0,0
50010110000053,万州****站网吧,108.623132,30.819623,,1,5,0,0
50010110000054,万州****星网吧,108.455265,30.761334,,0,0,0,0
50010110000055,万州****雪网吧,108.389228,30.809835,,1,1,0,0
50010110000056,万州****莲网吧,108.398586,30.789703,,0,0,0,0
50010110000057,万州****新闻）,108.424149,30.686028,,0,0,0,0
50010110000058,万州****归网吧,108.396234,30.781653,,1,1,0,0
50010110000059,万州****桥网吧,108.416804,30.77086,,0,0,0,0
50010110000060,万州****阳网吧,108.386922,30.814504,,0,0,0,0
50010110000061,万州****云网吧,108.378427,30.807923,,1,2,0,0
50010110000062,万州****火网吧,106.464396,29.494215,,0,0,0,0
50010110000063,万州****羊网吧,,,,0,0,0,0
50010110000064,万州****网吧),108.382229,30.820494,,0,0,0,0
50010110000065,万州****源网吧,108.377839,30.876154,,0,0,0,0
50010110000066,万州****G城）,106.488292,29.478548,,0,0,0,0
50010110000067,万州****航网吧,108.495991,30.773141,,1,1,0,0
50010110000068,万州****韵网吧,108.401989,30.761491,,1,13,0,0
50010110000069,万州****道网吧,108.465256,30.782344,,0,0,0,0
50010110000071,万州****琪网吧,106.464396,29.494215,,0,0,0,0
50010110000072,万州****路网吧,108.093363,30.723646,,0,0,0,0
50010110000073,万州****功网吧,108.273553,30.820141,,0,0,0,0
50010110000074,万州****飞网吧,108.398586,30.789703,,0,0,0,0
50010110000075,万州****闲网吧,,,,1,3,0,0
50010110000076,万州****文网吧,108.615955,30.663515,,0,0,1,2
50010110000078,万州****海网吧,106.464396,29.494215,,0,0,0,0
50010110000079,万州****峰网吧,108.382387,30.757214,,0,0,0,0
50010110000080,万州****指网吧,108.383614,30.815837,,0,0,0,0
50010110000081,万州****风网吧,108.384838,30.81573,,0,0,0,0
50023510000018,云阳****人网吧,108.706097,30.934393,,1,2,0,0
50010810000140,南岸****3网吧,106.570321,29.534425,,0,0,0,0
50011810000145,亚联****凰网吧,105.937257,29.324127,,0,0,1,3
50011810000108,重庆****横网吧,105.92183,29.362323,,0,0,0,0
50011810000109,重庆****路网吧,105.929553,29.371002,,0,0,0,0
50011810000141,永川****吧A区,105.893891,29.371944,,0,0,0,0
50022810000040,梁平****宏网吧,107.68932,30.662861,,0,0,0,0
50022810000041,梁平****宛网吧,107.778395,30.667801,,0,0,0,0
50022810000042,梁平****人网吧,107.808161,30.678172,,0,0,0,0
50022910001001,城口****网网吧,108.671102,31.951178,,0,0,0,0
50022910001002,城口****家网吧,108.667704,31.95027,,0,0,0,0
50022910001003,城口****日网吧,108.671102,31.951178,,0,0,0,0
50022910001004,城口****游网吧,108.668274,31.950631,,0,0,1,1
50022910001006,城口****云网吧,108.674826,31.950699,,0,0,1,1
50022910001007,城口****居网吧,108.673629,31.954321,,0,0,0,0
50022910001008,城口****网吧）,108.670992,31.951198,,0,0,0,0
50022910001009,重庆****网吧）,108.673484,31.954423,,0,0,0,0
50022910001010,城口****奇网吧,108.6729,31.953612,,0,0,0,0
50022910001011,城口****星网吧,106.543204,29.491126,,0,0,0,0
50023010000001,丰都****乐网吧,107.737837,29.876064,,0,0,0,0
50023010000002,丰都****络会所,107.742363,29.875535,,1,1,0,0
50023010000003,丰都****家网吧,107.844393,30.100302,,0,0,0,0
50023010000004,丰都****子网吧,107.997555,29.843666,,0,0,0,0
50023010000005,丰都****动网吧,107.742789,29.873092,,0,0,0,0
50023010000006,丰都****圆网吧,106.378242,29.636709,,0,0,0,0
50023010000007,丰都****昌网吧,107.729835,29.868603,,0,0,0,0
50023010000008,丰都****休闲吧,107.706603,29.878815,,0,0,0,0
50023010000009,丰都****代网吧,107.99541,29.843018,,0,0,0,0
50023010000010,丰都****村网吧,107.983374,29.973757,,0,0,0,0
50023010000011,丰都****感网吧,107.739245,29.873483,,1,1,0,0
50023010000012,丰都****兴网吧,107.935476,29.813213,,0,0,0,0
50023010000013,丰都****间网吧,107.615485,29.83573,,0,0,0,0
50023010000014,丰都****达网吧,107.872798,30.02499,,0,0,0,0
50023010000015,丰都****纪网吧,107.706806,29.877345,,0,0,0,0
50024210000052,酉阳****蕾网吧,109.067277,29.290117,,0,0,0,0
50024210000053,酉阳****志网吧,108.556072,28.778578,,0,0,0,0
50024210000055,酉阳****宇网吧,108.404163,28.887458,,0,0,0,0
50024210000056,酉阳****蓝网吧,108.620558,28.531926,,0,0,0,0
50024210000057,酉阳****宇网吧,109.137175,28.976764,,0,0,0,0
50024210000059,酉阳****毛网吧,108.359377,28.91335,,0,0,0,0
50024210000060,酉阳****潮网吧,108.361052,28.932134,,0,0,0,0
50024210000062,酉阳****学网吧,108.820463,28.752601,,0,0,0,0
50024210000063,酉阳****百网吧,108.820463,28.752601,,0,0,0,0
50024210000064,酉阳****国网吧,109.135042,28.896395,,0,0,0,0
50024210000065,酉阳****务会所,108.807516,29.057404,,0,0,0,0
50024310000001,彭水****言网吧,108.065948,29.129212,,0,0,0,0
50024310000002,重庆****越网吧,108.165592,29.300033,,0,0,0,0
50024310000003,彭水****游网吧,108.167825,29.291531,,0,0,0,0
50024310000005,彭水****朝网吧,108.167825,29.291531,,0,0,0,0
50024310000006,彭水****光网吧,108.17075,29.297124,,0,0,0,0
50024310000007,彭水****松网城,108.170498,29.295356,,0,0,0,0
50024310000008,彭水****达网吧,108.074406,29.400501,,0,0,0,0
50024310000010,彭水****尼网吧,108.172269,29.302756,,0,0,0,0
50024310000011,彭水****幻网吧,108.165592,29.300033,,0,0,0,0
50024310000015,彭水****鑫网吧,108.173412,29.300913,,0,0,0,0
50024310000017,彭水****深网吧,108.272868,29.359628,,0,0,0,0
50024310000018,彭水****生网吧,108.171166,29.30267,,0,0,0,0
50024310000019,彭水****静网吧,108.167825,29.291531,,0,0,0,0
50011810000142,重庆****潮网吧,105.9323,29.366612,,0,0,0,0
50011810000143,重庆****龙网吧,106.534236,29.590561,,0,0,0,0
50011910000001,南川****地网吧,107.10386,29.15837,,0,0,0,0
50011910000002,南川****网吧),107.108298,29.163607,,0,0,0,0
50011910000003,南川****会所）,107.115885,29.158074,,0,0,0,0
50011910000004,南川****沙龙),107.105255,29.159826,,0,0,0,0
50011910000005,南川****网吧）,107.30365,29.25952,,0,0,0,0
50011910000006,南川****网吧）,107.1217,29.311029,,0,0,0,0
50011910000007,南川****人网吧,107.115829,29.156895,,0,0,0,0
50011910000008,南川****网吧）,107.177888,29.141686,,0,0,0,0
50011910000009,南川****会所）,107.105255,29.159826,,0,0,0,0
50011910000011,南川****龙网吧,106.995846,29.086738,,0,0,0,0
50011910000013,南川****虫网吧,107.11435,29.154782,,0,0,0,0
50011910000014,南川****来网吧,107.302793,29.258976,,0,0,0,0
50011910000015,南川****源网吧,107.104296,29.160385,,0,0,0,0
50011910000016,南川****闲吧）,107.111481,29.157585,,0,0,0,0
50011910000017,南川****下网吧,107.11435,29.154782,,0,0,0,0
50011910000018,南川****造网吧,107.102878,29.163988,,0,0,0,0
50011910000019,南川****族网吧,107.177888,29.141686,,0,0,0,0
50011910000020,南川****网吧）,107.102024,29.164528,,0,0,0,0
50011810000110,重庆****祥网吧,105.85827,29.018803,,0,0,0,0
50011810000112,（加****楼B区,105.906199,29.35446,,0,0,0,0
50011810000113,永川****华网吧,105.893891,29.371944,,0,0,0,0
50011810000115,重庆****力网吧,105.939072,29.352432,,0,0,0,0
50011810000116,永川****川网城,105.909169,29.356383,,0,0,0,0
50011810000117,永川****街网吧,105.906531,29.35242,,0,0,0,0
50011810000120,重庆****居网吧,105.928815,29.358012,,0,0,0,0
50011810000122,重庆****荣网吧,105.904165,29.34929,,0,0,1,9
50011810000123,永川****下网吧,105.893891,29.371944,,0,0,0,0
50011810000124,重庆****华网吧,105.897264,29.355251,,0,0,1,1
50011810000125,重庆****麦网吧,105.880358,29.296488,,0,0,1,1
50011810000127,永川****吧B区,105.893891,29.371944,,0,0,0,0
50011810000128,重庆****龙网吧,105.893891,29.371944,,0,0,0,0
50011810000129,重庆****捷网吧,105.883658,29.248062,,0,0,0,0
50011810000131,（加****吧C区,105.893891,29.371944,,0,0,0,0
50011810000132,永川****网吧),105.908695,29.347949,,0,0,0,0
50011810000133,重庆****合网吧,105.899129,29.359343,,0,0,0,0
50011810000135,永川****嘉网吧,105.969483,29.247298,,0,0,0,0
50011810000136,永川****力网吧,105.940385,29.358292,,0,0,0,0
50011810000137,重庆****市网吧,105.889426,29.396589,,0,0,0,0
50011810000138,重庆****直营店,105.936816,29.359242,,0,0,1,3
50011810000139,重庆****曼网吧,105.897104,29.360589,,0,0,0,0
50011810000140,永川****网网吧,105.935451,29.364056,,0,0,0,0
50010110000194,万州****城网吧,108.37639,30.849581,,1,9,0,0
50010110000195,万州****驹网吧,108.645436,30.615054,,0,0,0,0
50010110000196,万州****士网吧,108.409983,30.890794,,1,46,0,0
50010110000197,万州****珈网吧,108.386149,30.811136,,1,34,0,0
50010110000198,万州****博网吧,108.377586,30.806166,,1,64,0,0
50010110000199,万州****华网吧,,,,0,0,0,0
50010110000200,万州****喜网吧,107.967666,30.813463,,0,0,0,0
50010110000201,万州****网吧 ,108.351374,30.714806,,0,0,0,0
50010110000202,万州****佳网吧,107.967188,30.813606,,0,0,0,0
50010210000001,重庆****网网吧,107.4061,29.706862,,1,378,0,0
50010210000002,重庆****隙网吧,107.396307,29.70451,,0,0,0,0
50010210000003,重庆****结网吧,107.405117,29.700503,,0,0,0,0
50010210000004,重庆****迅网吧,107.389054,29.717946,,1,22,0,0
50010210000005,重庆****红网吧,107.459689,29.545464,,0,0,0,0
50010210000006,重庆****正网吧,107.338916,29.711392,,0,0,0,0
50010210000007,重庆****力网吧,107.489362,29.554067,,0,0,0,0
50010210000008,重庆****博网吧,107.460252,29.78723,,0,0,0,0
50010210000009,重庆****月网吧,107.303425,29.71493,,0,0,0,0
50010210000010,重庆****重网吧,107.40353,29.706124,,0,0,0,0
50010210000011,重庆****源网吧,107.392187,29.714035,,1,16,0,0
50010210000012,重庆****浪网吧,107.397297,29.709975,,1,1,0,0
50010210000013,重庆****源网吧,107.46055,29.543208,,0,0,0,0
50010210000015,重庆****定网吧,107.40607,29.706792,,1,7,0,0
50010210000016,重庆****得网吧,107.40268,29.706491,,0,0,1,2
50010210000017,重庆****业网吧,107.27388,29.756612,,0,0,0,0
50010210000018,重庆****麟网吧,107.400548,29.703128,,0,0,1,107
50010210000019,重庆****间网吧,107.406336,29.704727,,0,0,0,0
50010210000020,重庆****智网吧,107.060827,29.659293,,0,0,0,0
50010210000021,重庆****君网吧,107.305152,29.743515,,0,0,0,0
50010210000022,重庆****山网吧,107.40621,29.706722,,0,0,1,1
50010210000023,重庆****云网吧,108.383627,30.819685,,0,0,0,0
50010210000024,重庆****林网吧,107.410302,29.71004,,0,0,0,0
50010210000025,重庆****网吧 ,107.399109,29.714637,,0,0,0,0
50010210000026,重庆****叶网吧,107.384679,29.709543,,1,15,0,0
50010210000027,重庆****丰网吧,107.40143,29.714107,,0,0,0,0
50010210000028,重庆****铭网吧,107.482117,29.903903,,0,0,0,0
50010210000029,重庆****浪网吧,107.38977,29.714,,0,0,0,0
50010210000030,重庆****米网吧,107.406102,29.71555,,0,0,0,0
50010210000032,重庆****缘网吧,107.369004,29.667294,,0,0,0,0
50010210000033,重庆****春网吧,107.407124,29.702903,,0,0,0,0
50010210000034,重庆****笋网吧,107.40825,29.70777,,0,0,0,0
50010210000035,重庆****寻网吧,107.404405,29.712899,,0,0,0,0
50010210000036,重庆****狮网吧,107.405772,29.71527,,1,14,0,0
50010210000039,重庆****浓网吧,107.387456,29.711494,,0,0,0,0
50010210000040,重庆****轩网吧,107.610413,29.722625,,0,0,1,1
50010210000041,重庆****天网吧,107.407767,29.71056,,1,64,0,0
50010110000082,万州****风网吧,108.384396,30.818266,,1,1,0,0
50010110000083,万州****越网吧,106.464396,29.494215,,0,0,0,0
50010110000084,万州****意网吧,108.37639,30.849581,,1,2,0,0
50010110000085,万州****达网吧,108.376556,30.848122,,0,0,0,0
50010110000086,万州****艺网吧,108.37613,30.751937,,0,0,0,0
50010110000087,万州****网城）,108.452726,30.76394,,0,0,0,0
50010110000088,万州****滩网吧,108.612987,30.74119,,0,0,0,0
